Portfolio WBS,Description,Quantity,UOM,BAC,BAC Rate,Final Qty (AQ),Final Cost (AC),Final Rate,PQ,PV,AQ,AC,EV,Date,Project Name,Start,End,Planned Quantity,Planned Value,Actual Quantity,Actual Cost,Earned Value
73,Form & Place Footpath,1005.0,m2,19964.44649860432,19.86512089413365,1005.0,33677.0,33.50945273631841,1005.0,19964.44649860432,1005.0,33676.90000000001,19964.44649860432,2011-11-01,P018 - P01 Airport Carpark,2011-07-01,2011-11-01,0.0,0.0,65.0,2160.0,1291.232858118692
81,> 450,202.0,m,10313.807109644516,51.058451037844144,202.0,17495.0,86.60891089108911,50.0,2552.922551892207,0.0,157.56,0.0,2011-06-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01,50.0,2552.922551892207,0.0,157.56,0.0
81,> 450,202.0,m,10313.807109644516,51.058451037844144,202.0,17495.0,86.60891089108911,202.0,10313.807109644516,151.0,13194.42,7709.826106714465,2011-07-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01,152.0,7760.88455775231,151.0,13036.86,7709.826106714465
81,> 450,202.0,m,10313.807109644516,51.058451037844144,202.0,17495.0,86.60891089108911,202.0,10313.807109644516,151.0,13464.42,7709.826106714465,2011-08-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01,0.0,0.0,0.0,270.0,0.0
81,> 450,202.0,m,10313.807109644516,51.058451037844144,202.0,17495.0,86.60891089108911,202.0,10313.807109644516,202.0,17494.82,10313.807109644516,2011-09-01,P018 - P01 Airport Carpark,2011-06-01,2011-09-01,0.0,0.0,51.0,4030.3999999999996,2603.9810029300515
85,Install SW Pits & Chambers,24.0,each,21867.0,911.125,24.0,25121.0,1046.7083333333333,0.0,0.0,3.75,4000.0,3416.71875,2011-07-01,P018 - P01 Airport Carpark,2011-07-01,2011-10-01,0.0,0.0,3.75,4000.0,3416.71875
85,Install SW Pits & Chambers,24.0,each,21867.0,911.125,24.0,25121.0,1046.7083333333333,18.0,16400.25,12.5,13197.58,11389.0625,2011-08-01,P018 - P01 Airport Carpark,2011-07-01,2011-10-01,18.0,16400.25,8.75,9197.58,7972.34375
85,Install SW Pits & Chambers,24.0,each,21867.0,911.125,24.0,25121.0,1046.7083333333333,24.0,21867.0,23.5,24799.29,21411.4375,2011-09-01,P018 - P01 Airport Carpark,2011-07-01,2011-10-01,6.0,5466.75,11.0,11601.710000000001,10022.375
85,Install SW Pits & Chambers,24.0,each,21867.0,911.125,24.0,25121.0,1046.7083333333333,24.0,21867.0,24.0,25120.69,21867.0,2011-10-01,P018 - P01 Airport Carpark,2011-07-01,2011-10-01,0.0,0.0,0.5,321.3999999999978,455.5625
95,Sewer Sub-contractors,1.0,item,174672.4,174672.4,1.0,139556.0,139556.0,0.15,26200.86,0.17,29539.91,29694.308,2011-05-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,0.15,26200.86,0.17,29539.91,29694.308
95,Sewer Sub-contractors,1.0,item,174672.4,174672.4,1.0,139556.0,139556.0,0.45,78602.58,0.4,62560.92,69868.96,2011-06-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,0.30000000000000004,52401.72,0.23,33021.009999999995,40174.652
95,Sewer Sub-contractors,1.0,item,174672.4,174672.4,1.0,139556.0,139556.0,0.5,87336.2,0.45,63546.92,78602.58,2011-07-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,0.04999999999999999,8733.619999999995,0.04999999999999999,986.0,8733.619999999995
95,Sewer Sub-contractors,1.0,item,174672.4,174672.4,1.0,139556.0,139556.0,0.5,87336.2,0.47,65136.92,82096.02799999999,2011-08-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,0.0,0.0,0.019999999999999962,1590.0,3493.4479999999894
95,Sewer Sub-contractors,1.0,item,174672.4,174672.4,1.0,139556.0,139556.0,1.0,174672.4,0.99,138951.91999999998,172925.676,2011-09-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,0.5,87336.2,0.52,73814.99999999999,90829.64800000002
95,Sewer Sub-contractors,1.0,item,174672.4,174672.4,1.0,139556.0,139556.0,1.0,174672.4,1.0,139556.12000000005,174672.4,2011-10-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,0.0,0.0,0.010000000000000009,604.2000000000698,1746.7239999999874
95,Sewer Sub-contractors,1.0,item,174672.4,174672.4,1.0,139556.0,139556.0,1.0,174672.4,1.0,145242.12000000005,174672.4,2011-11-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,0.0,0.0,0.0,5686.0,0.0
103,Water Sub-contractor,285.0,m,24123.643199999995,84.64436210526314,285.0,8135.0,28.54385964912281,0.0,0.0,30.0,2320.0,2539.330863157894,2011-05-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,0.0,0.0,30.0,2320.0,2539.330863157894
103,Water Sub-contractor,285.0,m,24123.643199999995,84.64436210526314,285.0,8135.0,28.54385964912281,50.0,4232.218105263157,35.0,2905.0,2962.55267368421,2011-06-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,50.0,4232.218105263157,5.0,585.0,423.22181052631595
103,Water Sub-contractor,285.0,m,24123.643199999995,84.64436210526314,285.0,8135.0,28.54385964912281,50.0,4232.218105263157,95.0,2905.0,8041.214399999998,2011-07-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,0.0,0.0,60.0,0.0,5078.661726315788
103,Water Sub-contractor,285.0,m,24123.643199999995,84.64436210526314,285.0,8135.0,28.54385964912281,285.0,24123.643199999995,285.0,8135.0,24123.643199999995,2011-08-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,235.0,19891.42509473684,190.0,5230.0,16082.428799999998
103,Water Sub-contractor,285.0,m,24123.643199999995,84.64436210526314,285.0,8135.0,28.54385964912281,285.0,24123.643199999995,285.0,8325.0,24123.643199999995,2011-11-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,0.0,0.0,0.0,190.0,0.0
111,Install Conduits / pits / rag bolts,995.0,m,65406.52255265615,65.73519854538306,995.0,39338.0,39.5356783919598,400.0,26294.079418153226,295.0,13375.0,19391.883570888003,2011-06-01,P018 - P01 Airport Carpark,2011-06-01,2011-11-01,400.0,26294.079418153226,295.0,13375.0,19391.883570888003
111,Install Conduits / pits / rag bolts,995.0,m,65406.52255265615,65.73519854538306,995.0,39338.0,39.5356783919598,995.0,65406.52255265614,860.0,34451.34,56532.27074902944,2011-07-01,P018 - P01 Airport Carpark,2011-06-01,2011-11-01,595.0,39112.443134502915,565.0,21076.339999999997,37140.387178141435
111,Install Conduits / pits / rag bolts,995.0,m,65406.52255265615,65.73519854538306,995.0,39338.0,39.5356783919598,995.0,65406.52255265614,860.0,34631.34,56532.27074902944,2011-08-01,P018 - P01 Airport Carpark,2011-06-01,2011-11-01,0.0,0.0,0.0,180.0,0.0
111,Install Conduits / pits / rag bolts,995.0,m,65406.52255265615,65.73519854538306,995.0,39338.0,39.5356783919598,995.0,65406.52255265614,930.0,37173.59,61133.73464720625,2011-09-01,P018 - P01 Airport Carpark,2011-06-01,2011-11-01,0.0,0.0,70.0,2542.25,4601.463898176808
111,Install Conduits / pits / rag bolts,995.0,m,65406.52255265615,65.73519854538306,995.0,39338.0,39.5356783919598,995.0,65406.52255265614,995.0,39337.68999999998,65406.52255265615,2011-10-01,P018 - P01 Airport Carpark,2011-06-01,2011-11-01,0.0,0.0,65.0,2164.099999999984,4272.787905449899
111,Install Conduits / pits / rag bolts,995.0,m,65406.52255265615,65.73519854538306,995.0,39338.0,39.5356783919598,995.0,65406.52255265614,995.0,40668.48999999998,65406.52255265615,2011-11-01,P018 - P01 Airport Carpark,2011-06-01,2011-11-01,0.0,0.0,0.0,1330.800000000003,0.0
112,Electrical Conduit Sub-contractor,1.0,item,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2011-07-01,P018 - P01 Airport Carpark,2011-07-01,2011-11-01,1.0,0.0,0.0,0.0,0.0
112,Electrical Conduit Sub-contractor,1.0,item,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2011-10-01,P018 - P01 Airport Carpark,2011-07-01,2011-11-01,0.0,0.0,1.0,0.0,0.0
112,Electrical Conduit Sub-contractor,1.0,item,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,150.0,0.0,2011-11-01,P018 - P01 Airport Carpark,2011-07-01,2011-11-01,0.0,0.0,0.0,150.0,0.0
113,Electrical Sub-contract works,1.0,item,69827.0,69827.0,1.0,84469.0,84469.0,0.0,0.0,0.0,1705.425,0.0,2011-07-01,P018 - P01 Airport Carpark,2011-07-01,2011-10-01,0.0,0.0,0.0,1705.425,0.0
113,Electrical Sub-contract works,1.0,item,69827.0,69827.0,1.0,84469.0,84469.0,0.0,0.0,0.15,12625.425,10474.05,2011-08-01,P018 - P01 Airport Carpark,2011-07-01,2011-10-01,0.0,0.0,0.15,10920.0,10474.05
113,Electrical Sub-contract works,1.0,item,69827.0,69827.0,1.0,84469.0,84469.0,1.0,69827.0,0.35,29136.825,24439.45,2011-09-01,P018 - P01 Airport Carpark,2011-07-01,2011-10-01,1.0,69827.0,0.19999999999999998,16511.4,13965.400000000001
113,Electrical Sub-contract works,1.0,item,69827.0,69827.0,1.0,84469.0,84469.0,1.0,69827.0,1.0,84469.435,69827.0,2011-10-01,P018 - P01 Airport Carpark,2011-07-01,2011-10-01,0.0,0.0,0.65,55332.61,45387.55
121,Landscaping Sub-contractors,3271.0,m2,0.0,0.0,3271.0,7800.0,2.3845918679302964,3271.0,0.0,0.0,0.0,0.0,2011-10-01,P018 - P01 Airport Carpark,2011-10-01,2011-11-01,3271.0,0.0,0.0,0.0,0.0
121,Landscaping Sub-contractors,3271.0,m2,0.0,0.0,3271.0,7800.0,2.3845918679302964,3271.0,0.0,3271.0,7800.0,0.0,2011-11-01,P018 - P01 Airport Carpark,2011-10-01,2011-11-01,0.0,0.0,3271.0,7800.0,0.0
131,Fencing Sub-contractors,1602.0,m,54957.334,34.305451935081145,1602.0,59187.0,36.945692883895134,800.0,27444.36154806492,45.0,1680.35,1543.7453370786516,2011-08-01,P018 - P01 Airport Carpark,2011-08-01,2011-11-01,800.0,27444.36154806492,45.0,1680.35,1543.7453370786516
131,Fencing Sub-contractors,1602.0,m,54957.334,34.305451935081145,1602.0,59187.0,36.945692883895134,1602.0,54957.334,53.0,1963.53,1818.1889525593008,2011-10-01,P018 - P01 Airport Carpark,2011-08-01,2011-11-01,802.0,27512.972451935082,8.0,283.18000000000006,274.4436154806492
131,Fencing Sub-contractors,1602.0,m,54957.334,34.305451935081145,1602.0,59187.0,36.945692883895134,1602.0,54957.334,1602.0,63042.17,54957.334,2011-11-01,P018 - P01 Airport Carpark,2011-08-01,2011-11-01,0.0,0.0,1549.0,61078.64,53139.1450474407
134,Hire of Temporary Fencing,,,0.0,,,,,,,,0.0,,2011-04-01,P018 - P01 Airport Carpark,2011-11-01,2011-11-01,,,,0.0,
134,Hire of Temporary Fencing,,,0.0,,,,,,,,0.0,,2011-05-01,P018 - P01 Airport Carpark,2011-11-01,2011-11-01,,,,0.0,
134,Hire of Temporary Fencing,,,0.0,,,,,,,,0.0,,2011-06-01,P018 - P01 Airport Carpark,2011-11-01,2011-11-01,,,,0.0,
134,Hire of Temporary Fencing,,,0.0,,,,,,,,0.0,,2011-07-01,P018 - P01 Airport Carpark,2011-11-01,2011-11-01,,,,0.0,
134,Hire of Temporary Fencing,,,0.0,,,,,,,,0.0,,2011-08-01,P018 - P01 Airport Carpark,2011-11-01,2011-11-01,,,,0.0,
134,Hire of Temporary Fencing,,,0.0,,,,,,,,0.0,,2011-09-01,P018 - P01 Airport Carpark,2011-11-01,2011-11-01,,,,0.0,
134,Hire of Temporary Fencing,,,0.0,,,,,,,,0.0,,2011-10-01,P018 - P01 Airport Carpark,2011-11-01,2011-11-01,,,,0.0,
134,Hire of Temporary Fencing,,,0.0,,,,,,,,708.3,,2011-11-01,P018 - P01 Airport Carpark,2011-11-01,2011-11-01,,,,708.3,
141,Traffic Controllers,177.0,hrs,9194.4,51.9457627118644,285.0,14798.0,51.92280701754386,24.0,1246.6983050847457,0.0,0.0,0.0,2011-05-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,24.0,1246.6983050847457,0.0,0.0,0.0
141,Traffic Controllers,177.0,hrs,9194.4,51.9457627118644,285.0,14798.0,51.92280701754386,48.0,2493.3966101694914,0.0,0.0,0.0,2011-06-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,24.0,1246.6983050847457,0.0,0.0,0.0
141,Traffic Controllers,177.0,hrs,9194.4,51.9457627118644,285.0,14798.0,51.92280701754386,72.0,3740.094915254237,0.0,0.0,0.0,2011-07-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,24.0,1246.6983050847457,0.0,0.0,0.0
141,Traffic Controllers,177.0,hrs,9194.4,51.9457627118644,285.0,14798.0,51.92280701754386,96.0,4986.793220338983,28.0,1485.6999999999998,903.3094736842104,2011-08-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,24.0,1246.6983050847457,28.0,1485.6999999999998,903.3094736842104
141,Traffic Controllers,177.0,hrs,9194.4,51.9457627118644,285.0,14798.0,51.92280701754386,177.0,9194.4,94.0,4892.0,3032.5389473684213,2011-09-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,81.0,4207.606779661017,66.0,3406.3,2129.229473684211
141,Traffic Controllers,177.0,hrs,9194.4,51.9457627118644,285.0,14798.0,51.92280701754386,177.0,9194.4,120.0,6323.675000000001,3871.3263157894735,2011-10-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,0.0,0.0,26.0,1431.675000000001,838.7873684210522
141,Traffic Controllers,177.0,hrs,9194.4,51.9457627118644,285.0,14798.0,51.92280701754386,177.0,9194.4,285.0,14798.475,9194.4,2011-11-01,P018 - P01 Airport Carpark,2011-05-01,2011-11-01,0.0,0.0,165.0,8474.8,5323.073684210526
142,Hire of Control Devices,16.0,week,16500.0,1031.25,8.0,4339.0,542.375,2.0,2062.5,0.0,0.0,0.0,2011-05-01,P018 - P01 Airport Carpark,2011-05-01,2011-10-01,2.0,2062.5,0.0,0.0,0.0
142,Hire of Control Devices,16.0,week,16500.0,1031.25,8.0,4339.0,542.375,6.0,6187.5,0.0,0.0,0.0,2011-06-01,P018 - P01 Airport Carpark,2011-05-01,2011-10-01,4.0,4125.0,0.0,0.0,0.0
142,Hire of Control Devices,16.0,week,16500.0,1031.25,8.0,4339.0,542.375,10.0,10312.5,0.0,0.0,0.0,2011-07-01,P018 - P01 Airport Carpark,2011-05-01,2011-10-01,4.0,4125.0,0.0,0.0,0.0
142,Hire of Control Devices,16.0,week,16500.0,1031.25,8.0,4339.0,542.375,14.0,14437.5,4.0,1454.11,8250.0,2011-08-01,P018 - P01 Airport Carpark,2011-05-01,2011-10-01,4.0,4125.0,4.0,1454.11,8250.0
142,Hire of Control Devices,16.0,week,16500.0,1031.25,8.0,4339.0,542.375,16.0,16500.0,4.0,1454.11,8250.0,2011-09-01,P018 - P01 Airport Carpark,2011-05-01,2011-10-01,2.0,2062.5,0.0,0.0,0.0
142,Hire of Control Devices,16.0,week,16500.0,1031.25,8.0,4339.0,542.375,16.0,16500.0,8.0,4339.41,16500.0,2011-10-01,P018 - P01 Airport Carpark,2011-05-01,2011-10-01,0.0,0.0,4.0,2885.3,8250.0
151,Supply & Place Silt fences & protective devices,2000.0,m,19140.030780307803,9.570015390153902,0.0,177.0,0.0,1000.0,9570.015390153902,0.0,0.0,0.0,2011-05-01,P018 - P01 Airport Carpark,2011-05-01,2011-07-01,1000.0,9570.015390153902,0.0,0.0,0.0
151,Supply & Place Silt fences & protective devices,2000.0,m,19140.030780307803,9.570015390153902,0.0,177.0,0.0,2000.0,19140.030780307803,0.0,177.255,0.0,2011-06-01,P018 - P01 Airport Carpark,2011-05-01,2011-07-01,1000.0,9570.015390153902,0.0,177.255,0.0
151,Supply & Place Silt fences & protective devices,2000.0,m,19140.030780307803,9.570015390153902,0.0,177.0,0.0,2000.0,19140.030780307803,0.0,177.255,19140.030780307803,2011-07-01,P018 - P01 Airport Carpark,2011-05-01,2011-07-01,0.0,0.0,0.0,0.0,19140.030780307803
152,Supply & install safety devices,1.0,item,12768.0,12768.0,1.0,2806.0,2806.0,1.0,12768.0,0.05,590.85,638.4000000000001,2011-05-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01,1.0,12768.0,0.05,590.85,638.4000000000001
152,Supply & install safety devices,1.0,item,12768.0,12768.0,1.0,2806.0,2806.0,1.0,12768.0,0.4,1343.85,5107.200000000001,2011-06-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01,0.0,0.0,0.35000000000000003,752.9999999999999,4468.800000000001
152,Supply & install safety devices,1.0,item,12768.0,12768.0,1.0,2806.0,2806.0,1.0,12768.0,0.6,1931.275,7660.799999999999,2011-07-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01,0.0,0.0,0.19999999999999996,587.4250000000002,2553.5999999999985
152,Supply & install safety devices,1.0,item,12768.0,12768.0,1.0,2806.0,2806.0,1.0,12768.0,1.0,2805.915,12768.0,2011-08-01,P018 - P01 Airport Carpark,2011-05-01,2011-08-01,0.0,0.0,0.4,874.6399999999999,5107.200000000001
221,Day Works,1.0,item,325.24,325.24,1.0,424.0,424.0,1.0,325.24,1.0,491.47,325.24,2011-11-01,P018 - P01 Airport Carpark,2011-11-01,2011-11-01,1.0,325.24,1.0,491.47,325.24
901,Project Management,9.0,week,29792.75,3310.305555555556,15.0,2728.0,181.86666666666667,0.0,0.0,1.9,342.19000000000005,3773.748333333333,2011-04-01,P018 - P01 Airport Carpark,2011-04-01,2011-09-01,0.0,0.0,1.9,342.19000000000005,3773.748333333333
901,Project Management,9.0,week,29792.75,3310.305555555556,15.0,2728.0,181.86666666666667,2.0,6620.611111111111,5.7,1035.5,11321.245,2011-05-01,P018 - P01 Airport Carpark,2011-04-01,2011-09-01,2.0,6620.611111111111,3.8000000000000003,693.31,7547.496666666668
901,Project Management,9.0,week,29792.75,3310.305555555556,15.0,2728.0,181.86666666666667,4.0,13241.222222222224,11.1,2025.5,22046.635,2011-06-01,P018 - P01 Airport Carpark,2011-04-01,2011-09-01,2.0,6620.611111111113,5.3999999999999995,990.0,10725.389999999998
901,Project Management,9.0,week,29792.75,3310.305555555556,15.0,2728.0,181.86666666666667,6.0,19861.833333333336,12.9,2340.5,25621.765,2011-07-01,P018 - P01 Airport Carpark,2011-04-01,2011-09-01,2.0,6620.611111111111,1.8000000000000007,315.0,3575.130000000001
901,Project Management,9.0,week,29792.75,3310.305555555556,15.0,2728.0,181.86666666666667,8.0,26482.444444444445,15.0,2727.54,29792.75,2011-08-01,P018 - P01 Airport Carpark,2011-04-01,2011-09-01,2.0,6620.6111111111095,2.0999999999999996,387.03999999999996,4170.985000000001
901,Project Management,9.0,week,29792.75,3310.305555555556,15.0,2728.0,181.86666666666667,9.0,29792.75,15.0,2727.54,29792.75,2011-09-01,P018 - P01 Airport Carpark,2011-04-01,2011-09-01,1.0,3310.3055555555547,0.0,0.0,0.0
902,Project Supervision,16.0,week,38411.1,2400.69375,30.0,83151.0,2771.7,1.0,2400.69375,0.6,1723.44,768.222,2011-04-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,1.0,2400.69375,0.6,1723.44,768.222
902,Project Supervision,16.0,week,38411.1,2400.69375,30.0,83151.0,2771.7,3.0,7202.081249999999,5.3,14752.419999999996,6785.960999999999,2011-05-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,2.0,4801.387499999999,4.7,13028.979999999996,6017.739
902,Project Supervision,16.0,week,38411.1,2400.69375,30.0,83151.0,2771.7,7.0,16804.85625,10.5,29150.32499999999,13443.884999999998,2011-06-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,4.0,9602.775000000001,5.2,14397.904999999993,6657.923999999999
902,Project Supervision,16.0,week,38411.1,2400.69375,30.0,83151.0,2771.7,11.0,26407.63125,16.6,45989.76999999998,21254.142,2011-07-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,4.0,9602.774999999998,6.100000000000001,16839.444999999992,7810.257000000001
902,Project Supervision,16.0,week,38411.1,2400.69375,30.0,83151.0,2771.7,15.0,36010.40625,22.7,62865.11999999996,29064.399,2011-08-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,4.0,9602.775000000001,6.099999999999998,16875.349999999977,7810.257000000001
902,Project Supervision,16.0,week,38411.1,2400.69375,30.0,83151.0,2771.7,16.0,38411.1,28.4,78771.03500000002,36362.508,2011-09-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,1.0,2400.6937499999985,5.699999999999999,15905.915000000059,7298.109
902,Project Supervision,16.0,week,38411.1,2400.69375,30.0,83151.0,2771.7,16.0,38411.1,29.5,81894.77000000003,37770.91499999999,2011-10-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,0.0,0.0,1.1000000000000014,3123.735000000015,1408.406999999992
902,Project Supervision,16.0,week,38411.1,2400.69375,30.0,83151.0,2771.7,16.0,38411.1,30.0,84084.97500000002,38411.1,2011-11-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,0.0,0.0,0.5,2190.204999999987,640.185000000005
903,Project Facilities,16.0,week,30636.800000000003,1914.8,30.0,16884.0,562.8,1.0,1914.8,0.0,0.0,0.0,2011-04-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,1.0,1914.8,0.0,0.0,0.0
903,Project Facilities,16.0,week,30636.800000000003,1914.8,30.0,16884.0,562.8,3.0,5744.400000000001,5.7,3200.0,5820.992,2011-05-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,2.0,3829.6000000000004,5.7,3200.0,5820.992
903,Project Facilities,16.0,week,30636.800000000003,1914.8,30.0,16884.0,562.8,7.0,13403.600000000002,10.0,5655.580000000002,10212.266666666666,2011-06-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,4.0,7659.200000000002,4.3,2455.5800000000017,4391.274666666666
903,Project Facilities,16.0,week,30636.800000000003,1914.8,30.0,16884.0,562.8,11.0,21062.800000000003,12.3,6907.740000000002,12561.088000000002,2011-07-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,4.0,7659.200000000001,2.3000000000000007,1252.1599999999999,2348.821333333335
903,Project Facilities,16.0,week,30636.800000000003,1914.8,30.0,16884.0,562.8,15.0,28722.000000000004,17.9,10075.240000000003,18279.95733333333,2011-08-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,4.0,7659.200000000001,5.599999999999998,3167.500000000002,5718.869333333327
903,Project Facilities,16.0,week,30636.800000000003,1914.8,30.0,16884.0,562.8,16.0,30636.800000000003,18.3,10310.440000000004,18688.448,2011-09-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,1.0,1914.7999999999993,0.40000000000000213,235.20000000000073,408.49066666667204
903,Project Facilities,16.0,week,30636.800000000003,1914.8,30.0,16884.0,562.8,16.0,30636.800000000003,27.7,15568.750000000004,28287.97866666667,2011-10-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,0.0,0.0,9.399999999999999,5258.3099999999995,9599.53066666667
903,Project Facilities,16.0,week,30636.800000000003,1914.8,30.0,16884.0,562.8,16.0,30636.800000000003,30.0,16883.860000000004,30636.800000000003,2011-11-01,P018 - P01 Airport Carpark,2011-04-01,2011-11-01,0.0,0.0,2.3000000000000007,1315.1100000000006,2348.8213333333333
904,"Project Insurance, Fees & Levies",1.0,item,26060.0,26060.0,1.0,18189.0,18189.0,0.5,13030.0,0.3,5968.45,7818.0,2011-04-01,P018 - P01 Airport Carpark,2011-04-01,2011-08-01,0.5,13030.0,0.3,5968.45,7818.0
904,"Project Insurance, Fees & Levies",1.0,item,26060.0,26060.0,1.0,18189.0,18189.0,1.0,26060.0,0.9,16540.170000000002,23454.0,2011-05-01,P018 - P01 Airport Carpark,2011-04-01,2011-08-01,0.5,13030.0,0.6000000000000001,10571.720000000001,15636.0
